pitch_id,inning,ball_count,plate_x_ft,plate_y_ft,strikezone_top,strikezone_btm,vy0,vz0,vx0,z0,y0,x0,ax,ay,az,batter_stance,plate_z_ft,is_batter_home,home_score,away_score,strike,ball,out,base1,base2,base3,pitcher_id,pitcher_stance,pitcher_team_code,pitcher_name,batter_id,batter_team_code,batter_lineup_pos,batter_name,is_throwing_stretch,pitch_type,pitch_speed_kph,pitch_result,is_outside_boundary,zone_5x5_id,pa_result_long,pa_result_short,pa_result_base1,pa_result_base2,pa_result_base3,pa_result_runs
250924_203004,6,1,-0.377916,0.7083,3.247,1.575,-120.59,-2.04592,2.35643,5.5432,50.0,-1.72227,3.73627,23.3817,-29.5357,R,1.8917,True,9,2,0,0,2,5,0,0,55526,R,LT,벨라스케즈,66409,SS,6,이성규,True,슬라이더,134,H,False,22,좌익수 플라이 아웃,좌비,5,0,0,0
250924_203247,7,1,1.19354,0.7083,3.417,1.657,-122.508,-1.2049,4.42788,5.664,50.0,-0.787694,1.46522,22.5472,-28.9031,L,2.5451,False,9,2,0,1,0,0,0,0,68415,R,SS,양창섭,62931,LT,8,노진혁,False,슬라이더,137,B,True,35,우익수 플라이 아웃,우비,0,0,0,0
250924_203311,7,2,0.57899,0.7083,3.417,1.657,-131.588,-4.59437,6.91071,5.50357,50.0,-0.868786,-16.4185,30.6291,-19.0565,L,2.1602,False,9,2,0,1,0,0,0,0,68415,R,SS,양창섭,62931,LT,8,노진혁,False,투심,147,H,False,24,우익수 플라이 아웃,우비,0,0,0,0
250924_203348,7,1,0.488566,0.7083,3.214,1.559,-132.705,-2.16578,7.10996,5.58957,50.0,-0.935529,-17.733,30.8607,-18.7903,L,3.2691,False,9,2,1,0,1,0,0,0,68415,R,SS,양창섭,55530,LT,9,박찬형,False,투심,148,T,True,54,삼진 아웃,삼진,0,0,0,0
250924_203406,7,2,-1.62501,0.7083,3.214,1.559,-120.556,1.55523,1.62345,5.5524,50.0,-1.08646,-13.4136,26.568,-26.2598,L,3.7379,False,9,2,1,1,1,0,0,0,68415,R,SS,양창섭,55530,LT,9,박찬형,False,포크,134,B,True,51,삼진 아웃,삼진,0,0,0,0
250924_203426,7,3,0.778926,0.7083,3.214,1.559,-123.777,-4.00243,3.97973,5.5775,50.0,-0.879691,0.090557,23.854,-26.4852,L,1.5448,False,9,2,2,1,1,0,0,0,68415,R,SS,양창섭,55530,LT,9,박찬형,False,슬라이더,138,F,True,15,삼진 아웃,삼진,0,0,0,0
250924_203451,7,4,0.591279,0.7083,3.214,1.559,-135.281,-7.1998,7.14647,5.36111,50.0,-0.926475,-16.6255,34.4721,-16.6401,L,1.3032,False,9,2,3,1,1,0,0,0,68415,R,SS,양창섭,55530,LT,9,박찬형,False,직구,151,S,False,14,삼진 아웃,삼진,0,0,0,0
250924_203519,7,1,-0.298339,0.7083,3.261,1.582,-133.61,-5.0411,3.93588,5.44002,50.0,-0.962903,-11.4626,33.0433,-17.2862,R,2.1197,False,9,2,1,0,2,0,0,0,68415,R,SS,양창섭,69508,LT,1,신윤후,False,투심,149,F,False,22,3루수 땅볼 아웃 (3루수->1루수 송구아웃),3땅,0,0,0,0
250924_203542,7,2,-1.19722,0.7083,3.261,1.582,-134.913,-0.265911,3.09181,5.68972,50.0,-1.01844,-18.6031,31.8268,-23.0438,R,3.8483,False,9,2,1,1,2,0,0,0,68415,R,SS,양창섭,69508,LT,1,신윤후,False,투심,150,B,True,51,3루수 땅볼 아웃 (3루수->1루수 송구아웃),3땅,0,0,0,0
250924_203607,7,3,0.133239,0.7083,3.261,1.582,-113.206,0.408883,1.96574,5.37729,50.0,-1.10023,3.2988,20.7203,-38.6908,R,1.4522,False,9,2,1,1,2,0,0,0,68415,R,SS,양창섭,69508,LT,1,신윤후,False,커브,127,H,False,13,3루수 땅볼 아웃 (3루수->1루수 송구아웃),3땅,0,0,0,0
250924_203828,7,1,-0.28905,0.7083,2.994,1.452,-131.164,-1.82002,6.31825,5.52283,50.0,-1.62881,-14.8013,28.3109,-20.3373,L,3.1845,True,9,2,0,1,0,0,0,0,55526,R,LT,벨라스케즈,50458,SS,7,김지찬,False,직구,147,B,True,52,볼넷,4구,7,0,0,0
250924_203841,7,2,-1.50506,0.7083,2.994,1.452,-133.411,-2.7265,3.41433,5.42188,50.0,-1.87729,-12.6866,30.23,-18.114,L,2.9593,True,9,2,0,2,0,0,0,0,55526,R,LT,벨라스케즈,50458,SS,7,김지찬,False,직구,149,B,True,41,볼넷,4구,7,0,0,0
250924_203858,7,3,0.747355,0.7083,2.994,1.452,-120.01,-3.74761,5.34542,5.56603,50.0,-1.76788,2.46995,22.8495,-26.8757,L,1.399,True,9,2,1,2,0,0,0,0,55526,R,LT,벨라스케즈,50458,SS,7,김지찬,False,슬라이더,134,F,True,15,볼넷,4구,7,0,0,0
250924_203927,7,4,-1.35453,0.7083,2.994,1.452,-133.254,-2.43235,4.22518,5.44075,50.0,-1.80896,-15.7145,33.7876,-22.6361,L,2.714,True,9,2,1,3,0,0,0,0,55526,R,LT,벨라스케즈,50458,SS,7,김지찬,False,투심,149,B,True,41,볼넷,4구,7,0,0,0
250924_203944,7,5,-0.431846,0.7083,2.994,1.452,-133.643,-2.07031,4.27562,5.53683,50.0,-1.57181,-6.91559,35.6074,-14.4789,L,3.5902,True,9,2,1,4,0,0,0,0,55526,R,LT,벨라스케즈,50458,SS,7,김지찬,False,투심,149,B,True,52,볼넷,4구,7,0,0,0
250924_204025,7,1,0.352197,0.7083,3.422,1.66,-122.871,-1.66225,4.07973,5.5942,50.0,-1.62106,2.92145,26.7363,-30.056,R,2.1481,True,9,2,0,0,0,7,0,0,55526,R,LT,벨라스케즈,74540,SS,8,강민호,True,슬라이더,136,H,False,24,좌익수 앞 1루타,좌안,8,7,0,0
250924_204111,7,1,0.518914,0.7083,3.164,1.535,-134.049,-7.84292,6.97967,5.26979,50.0,-1.37666,-10.6615,30.4337,-12.3481,R,1.2683,True,9,2,0,1,0,8,7,0,55526,R,LT,벨라스케즈,54408,SS,9,양도근,True,직구,150,B,False,14,우익수 플라이 아웃,우비,8,7,0,0
