pitch_id,inning,ball_count,plate_x_ft,plate_y_ft,strikezone_top,strikezone_btm,vy0,vz0,vx0,z0,y0,x0,ax,ay,az,batter_stance,plate_z_ft,is_batter_home,home_score,away_score,strike,ball,out,base1,base2,base3,pitcher_id,pitcher_stance,pitcher_team_code,pitcher_name,batter_id,batter_team_code,batter_lineup_pos,batter_name,is_throwing_stretch,pitch_type,pitch_speed_kph,pitch_result,is_outside_boundary,zone_5x5_id,pa_result_long,pa_result_short,pa_result_base1,pa_result_base2,pa_result_base3,pa_result_runs
250910_203151,7,3,-2.07796,0.7083,3.365,1.632,-140.502,-1.57881,3.98057,5.40768,50.0,-2.60366,-13.907,31.354,-19.494,L,3.4782,False,0,9,0,3,0,6,0,0,67588,R,LT,윤성빈,62700,HH,7,하주석,True,직구,156,B,True,51,삼진 아웃,삼진,6,0,0,0
250910_203216,7,4,-0.443568,0.7083,3.365,1.632,-138.804,-3.23058,7.15263,5.35738,50.0,-2.19267,-12.9956,23.8945,-21.9253,L,2.637,False,0,9,1,3,0,6,0,0,67588,R,LT,윤성빈,62700,HH,7,하주석,True,직구,155,T,False,32,삼진 아웃,삼진,6,0,0,0
250910_203235,7,5,0.590711,0.7083,3.365,1.632,-139.059,-5.26931,10.9181,5.42654,50.0,-2.26097,-17.2312,28.0293,-16.8539,L,2.2814,False,0,9,2,3,0,6,0,0,67588,R,LT,윤성빈,62700,HH,7,하주석,True,직구,155,F,False,34,삼진 아웃,삼진,6,0,0,0
250910_203257,7,6,0.971428,0.7083,3.365,1.632,-138.341,-4.71217,10.7741,5.37207,50.0,-2.09483,-13.5312,29.6344,-17.6731,L,2.344,False,0,9,2,3,0,6,0,0,67588,R,LT,윤성빈,62700,HH,7,하주석,True,직구,154,F,True,35,삼진 아웃,삼진,6,0,0,0
250910_203321,7,7,-1.01767,0.7083,3.365,1.632,-138.007,-1.21878,5.71298,5.3178,50.0,-2.39292,-10.854,30.7132,-20.0311,L,3.4241,False,0,9,2,3,0,6,0,0,67588,R,LT,윤성빈,62700,HH,7,하주석,True,직구,154,F,True,51,삼진 아웃,삼진,6,0,0,0
250910_203345,7,8,0.802227,0.7083,3.365,1.632,-138.938,-5.46503,12.3777,5.14788,50.0,-2.31032,-21.3976,29.8519,-26.42,L,1.2412,False,0,9,3,3,0,6,0,0,67588,R,LT,윤성빈,62700,HH,7,하주석,True,직구,155,S,True,15,삼진 아웃,삼진,6,0,0,0
250910_203500,7,1,0.831494,0.7083,3.241,1.572,-137.433,-4.49388,9.69599,5.40241,50.0,-2.154,-9.13283,29.5493,-16.7264,R,2.4949,False,0,9,1,0,1,6,0,0,67588,R,LT,윤성빈,78288,HH,8,최재훈,True,직구,154,T,True,35,삼진 아웃,삼진,6,0,0,0
250910_203516,7,2,0.949582,0.7083,3.241,1.572,-137.907,-6.73035,11.4234,5.26361,50.0,-2.26397,-15.1755,33.483,-15.7757,R,1.5658,False,0,9,2,0,1,6,0,0,67588,R,LT,윤성빈,78288,HH,8,최재훈,True,직구,154,S,True,15,삼진 아웃,삼진,6,0,0,0
250910_203536,7,3,-1.23243,0.7083,3.241,1.572,-138.028,-2.90969,7.58147,5.28101,50.0,-2.62593,-20.6151,35.7632,-24.7287,R,2.3769,False,0,9,3,0,1,6,0,0,67588,R,LT,윤성빈,78288,HH,8,최재훈,True,직구,153,S,True,31,삼진 아웃,삼진,6,0,0,0
250910_203605,7,1,-1.2931,0.7083,3.34,1.62,-139.325,-0.274411,7.01963,5.40293,50.0,-2.59037,-18.9917,33.9295,-24.5186,R,3.5657,False,0,9,1,0,2,6,0,0,67588,R,LT,윤성빈,64006,HH,9,심우준,True,직구,154,S,True,51,삼진 아웃,삼진,6,0,0,0
