pitch_id,inning,ball_count,plate_x_ft,plate_y_ft,strikezone_top,strikezone_btm,vy0,vz0,vx0,z0,y0,x0,ax,ay,az,batter_stance,plate_z_ft,is_batter_home,home_score,away_score,strike,ball,out,base1,base2,base3,pitcher_id,pitcher_stance,pitcher_team_code,pitcher_name,batter_id,batter_team_code,batter_lineup_pos,batter_name,is_throwing_stretch,pitch_type,pitch_speed_kph,pitch_result,is_outside_boundary,zone_5x5_id,pa_result_long,pa_result_short,pa_result_base1,pa_result_base2,pa_result_base3
250930_210211,10,4.0,0.477009,0.7083,3.334,1.617,-131.804,-4.93252,8.08181,5.59359,50.0,-1.45857,-16.0098,28.8243,-19.128,R,2.1337,False,0,0,1,3,2,0,0,0,53754,R,HH,김서현,60523,LT,5,정훈,False,직구,148,T,False,24,포수 스트라이크 낫 아웃 (포수 태그아웃),삼진,0,0,0
250930_210226,10,5.0,-0.489411,0.7083,3.334,1.617,-130.987,-3.78685,4.7399,5.64448,50.0,-1.53132,-10.6199,26.2584,-14.1995,R,3.0168,False,0,0,2,3,2,0,0,0,53754,R,HH,김서현,60523,LT,5,정훈,False,직구,147,F,False,42,포수 스트라이크 낫 아웃 (포수 태그아웃),삼진,0,0,0
250930_210309,10,6.0,-1.45282,0.7083,3.334,1.617,-133.387,-7.22789,4.23544,5.57223,50.0,-1.74196,-18.037,30.6753,-17.6818,R,1.3723,False,0,0,3,3,2,0,0,0,53754,R,HH,김서현,60523,LT,5,정훈,False,직구,150,S,True,11,포수 스트라이크 낫 아웃 (포수 태그아웃),삼진,0,0,0
250930_210530,10,1.0,-0.486151,0.7083,3.259,1.581,-118.091,-2.23658,5.52904,6.11325,50.0,-1.65577,-13.0572,22.9336,-26.9185,R,2.4895,True,0,0,0,0,0,0,0,0,62528,R,LT,김원중,66704,HH,7,김태연,False,포크,133,H,False,32,2루수 왼쪽 내야안타,2안,7,0,0
250930_210710,10,1.0,0.419318,0.7083,3.241,1.572,-125.138,-3.17162,6.7786,6.14491,50.0,-1.63248,-8.73267,26.764,-16.0826,R,3.4115,True,0,0,0,1,0,7,0,0,62528,R,LT,김원중,78288,HH,8,최재훈,True,직구,140,B,True,54,볼넷,4구,8,7,0
250930_210756,10,2.0,-0.968777,0.7083,3.241,1.572,-128.011,-0.323886,4.68675,6.15184,50.0,-1.77385,-13.341,28.9864,-18.2151,R,4.4913,True,0,0,0,2,0,7,0,0,62528,R,LT,김원중,78288,HH,8,최재훈,True,직구,143,B,True,51,볼넷,4구,8,7,0
250930_210826,10,3.0,0.464091,0.7083,3.241,1.572,-128.513,-2.04769,7.32047,6.01788,50.0,-1.68245,-9.91085,31.2844,-20.1409,R,3.4909,True,0,0,0,3,0,7,0,0,62528,R,LT,김원중,78288,HH,8,최재훈,True,직구,144,B,True,54,볼넷,4구,8,7,0
250930_210855,10,4.0,0.502198,0.7083,3.241,1.572,-129.245,-4.00279,7.97727,6.05848,50.0,-1.70602,-12.248,28.7141,-15.1747,R,3.1919,True,0,0,1,3,0,7,0,0,62528,R,LT,김원중,78288,HH,8,최재훈,True,직구,145,T,False,44,볼넷,4구,8,7,0
250930_210957,10,5.0,0.333207,0.7083,3.241,1.572,-128.699,-3.15868,7.04678,6.03051,50.0,-1.72433,-9.52784,27.8256,-14.3463,R,3.5625,True,0,0,1,4,0,7,0,0,62528,R,LT,김원중,78288,HH,8,최재훈,True,직구,144,B,True,54,볼넷,4구,8,7,0
250930_211117,10,1.0,0.515257,0.7083,3.34,1.62,-125.738,-3.11605,6.84966,6.21763,50.0,-1.66322,-7.4474,25.4827,-15.0094,R,3.6309,True,0,0,0,1,0,8,7,0,62528,R,LT,김원중,64006,HH,9,심우준,True,직구,141,B,True,54,좌익수 앞 1루타,좌안,9,8,7
-1,10,,,,,,,,,,,,,,,,,True,0,0,1,1,0,8,7,0,62528,R,LT,김원중,64006,HH,9,심우준,True,직구,141,V,True,54,좌익수 앞 1루타,좌안,9,8,7
250930_211250,10,3.0,0.876959,0.7083,3.34,1.62,-127.126,-4.25496,8.72132,6.01726,50.0,-1.76201,-10.9279,27.7602,-14.446,R,3.0399,True,0,0,2,1,0,8,7,0,62528,R,LT,김원중,64006,HH,9,심우준,True,직구,143,T,True,45,좌익수 앞 1루타,좌안,9,8,7
250930_211328,10,4.0,0.367312,0.7083,3.34,1.62,-121.078,-5.19574,7.80527,5.90146,50.0,-1.74152,-13.367,23.2935,-31.9168,R,0.7012,True,0,0,2,1,0,8,7,0,62528,R,LT,김원중,64006,HH,9,심우준,True,포크,136,H,True,14,좌익수 앞 1루타,좌안,9,8,7
250930_211500,10,1.0,-0.144337,0.7083,3.21,1.557,-130.6,-3.95087,6.74153,5.91083,50.0,-1.73319,-13.7642,29.1128,-19.081,L,2.7953,True,0,0,1,0,0,9,8,7,62528,R,LT,김원중,77532,HH,1,손아섭,True,직구,147,T,False,43,삼진 아웃,삼진,9,8,7
250930_211521,10,2.0,-0.125755,0.7083,3.21,1.557,-119.507,-5.14076,6.19895,5.94094,50.0,-1.78211,-10.9135,22.4897,-33.0683,L,0.5507,True,0,0,2,0,0,9,8,7,62528,R,LT,김원중,77532,HH,1,손아섭,True,포크,134,S,True,13,삼진 아웃,삼진,9,8,7
250930_211548,10,3.0,-0.70081,0.7083,3.21,1.557,-121.013,-6.02439,4.99721,5.92991,50.0,-1.78774,-11.4787,21.667,-30.6485,L,0.5116,True,0,0,2,0,0,9,8,7,62528,R,LT,김원중,77532,HH,1,손아섭,True,포크,136,F,True,12,삼진 아웃,삼진,9,8,7
250930_211640,10,4.0,-0.417771,0.7083,3.21,1.557,-120.245,-6.32152,5.00313,5.84951,50.0,-1.8092,-8.13659,20.0132,-33.1878,L,0.0363,True,0,0,3,0,0,9,8,7,62528,R,LT,김원중,77532,HH,1,손아섭,True,포크,135,S,True,12,삼진 아웃,삼진,9,8,7
250930_211722,10,1.0,-0.770209,0.7083,3.417,1.657,-119.436,-1.60038,4.91952,6.02211,50.0,-1.9769,-9.83447,23.2028,-33.2961,L,2.1402,True,0,0,0,0,1,9,8,7,62528,R,LT,김원중,55703,HH,2,리베라토,True,포크,134,H,False,21,중견수 앞 1루타,중안,2,9,8
