pitch_id,inning,ball_count,plate_x_ft,plate_y_ft,strikezone_top,strikezone_btm,vy0,vz0,vx0,z0,y0,x0,ax,ay,az,batter_stance,plate_z_ft,is_batter_home,home_score,away_score,strike,ball,out,base1,base2,base3,pitcher_id,pitcher_stance,pitcher_team_code,pitcher_name,batter_id,batter_team_code,batter_lineup_pos,batter_name,is_throwing_stretch,pitch_type,pitch_speed_kph,pitch_result,is_outside_boundary,zone_5x5_id,pa_result_long,pa_result_short,pa_result_base1,pa_result_base2,pa_result_base3,pa_result_runs
250913_175622,2,6,-0.326797,0.7083,3.36,1.63,-117.465,1.61281,-1.40937,5.84279,50.0,0.910096,-6.70029,16.348,-31.6396,R,3.5011,True,1,5,2,4,0,0,0,0,77829,L,SK,김광현,50150,LT,7,손호영,False,슬라이더,131,B,True,52,볼넷,4구,7,0,0,0
250913_175713,2,1,0.669149,0.7083,3.325,1.613,-120.075,-6.09115,-2.09568,5.56257,50.0,0.877519,7.50924,23.7822,-20.5524,R,0.966,True,1,5,0,1,0,7,0,0,77829,L,SK,김광현,68205,LT,8,전민재,True,체인지업,133,B,True,14,좌익수 뒤 홈런 (홈런거리:125M),좌홈,0,0,0,2
250913_175731,2,2,-0.222524,0.7083,3.325,1.613,-123.267,-3.84921,-2.73079,5.71824,50.0,1.12266,-2.31928,25.9506,-23.5921,R,1.9572,True,1,5,0,1,0,7,0,0,77829,L,SK,김광현,68205,LT,8,전민재,True,슬라이더,136,H,False,23,좌익수 뒤 홈런 (홈런거리:125M),좌홈,0,0,0,2
250913_175818,2,1,-1.29166,0.7083,3.214,1.559,-128.553,-3.86586,-5.15798,5.61186,50.0,0.614426,1.95315,26.331,-18.0745,R,2.5548,True,3,5,0,1,0,0,0,0,77829,L,SK,김광현,68518,LT,9,정보근,False,직구,142,B,True,31,삼진 아웃,삼진,0,0,0,0
250913_175831,2,2,0.755486,0.7083,3.214,1.559,-130.213,-4.55829,-1.15402,5.45632,50.0,1.00781,2.60947,28.2479,-20.5697,R,1.9686,True,3,5,1,1,0,0,0,0,77829,L,SK,김광현,68518,LT,9,정보근,False,직구,144,T,True,25,삼진 아웃,삼진,0,0,0,0
250913_175845,2,3,-0.742213,0.7083,3.214,1.559,-118.143,-5.20141,-5.72431,5.61241,50.0,0.826091,9.72982,21.2685,-22.0514,R,1.1788,True,3,5,1,2,0,0,0,0,77829,L,SK,김광현,68518,LT,9,정보근,False,체인지업,132,B,False,11,삼진 아웃,삼진,0,0,0,0
250913_175858,2,4,0.370673,0.7083,3.214,1.559,-117.37,-4.32483,-2.74989,5.45372,50.0,0.850893,7.5694,18.2644,-28.6091,R,0.762,True,3,5,2,2,0,0,0,0,77829,L,SK,김광현,68518,LT,9,정보근,False,체인지업,131,S,True,14,삼진 아웃,삼진,0,0,0,0
250913_175913,2,5,0.422175,0.7083,3.214,1.559,-124.269,-5.19584,-1.51021,5.43977,50.0,1.27228,-2.70437,21.6296,-25.3731,R,1.0588,True,3,5,2,3,0,0,0,0,77829,L,SK,김광현,68518,LT,9,정보근,False,슬라이더,138,B,False,14,삼진 아웃,삼진,0,0,0,0
250913_175929,2,6,0.75653,0.7083,3.214,1.559,-124.162,-3.01423,-0.922517,5.70365,50.0,1.34216,-2.38205,24.3401,-22.0575,R,2.4923,True,3,5,3,3,0,0,0,0,77829,L,SK,김광현,68518,LT,9,정보근,False,슬라이더,137,T,True,35,삼진 아웃,삼진,0,0,0,0
250913_180001,2,1,-1.55007,0.7083,3.15,1.528,-105.932,-1.26581,-3.47726,5.75956,50.0,0.85381,-6.20786,16.0957,-36.5758,L,0.7434,True,3,5,0,0,1,0,0,0,77829,L,SK,김광현,50500,LT,1,황성빈,False,커브,117,H,True,11,유격수 왼쪽 앞 내야안타,유안,1,0,0,0
250913_180213,2,1,-0.07554,0.7083,3.457,1.677,-120.106,6.34499,-1.27063,5.84189,50.0,1.0024,-5.92372,20.3729,-37.1986,L,5.1105,True,3,5,0,1,1,1,0,0,77829,L,SK,김광현,69517,LT,2,고승민,True,슬라이더,134,B,True,53,우익수 오른쪽 2루타,우2,0,2,0,1
250913_180238,2,2,-0.881828,0.7083,3.457,1.677,-121.53,-0.486498,-3.28678,5.72142,50.0,0.968213,-5.20669,22.2548,-28.1072,L,2.9362,True,3,5,1,1,1,1,0,0,77829,L,SK,김광현,69517,LT,2,고승민,True,슬라이더,135,F,False,41,우익수 오른쪽 2루타,우2,0,2,0,1
250913_180320,2,3,0.869134,0.7083,3.457,1.677,-131.872,-4.11815,-2.32246,5.73975,50.0,1.12502,8.52415,30.6417,-13.4955,L,3.0365,True,3,5,2,1,1,1,0,0,77829,L,SK,김광현,69517,LT,2,고승민,True,직구,145,T,True,45,우익수 오른쪽 2루타,우2,0,2,0,1
250913_180405,2,4,-0.031806,0.7083,3.457,1.677,-103.77,3.35277,-0.644853,6.14178,50.0,0.849706,-4.52022,19.204,-38.8504,L,2.8732,True,3,5,2,1,1,1,0,0,77829,L,SK,김광현,69517,LT,2,고승민,True,커브,115,H,False,43,우익수 오른쪽 2루타,우2,0,2,0,1
250913_180709,2,1,-0.102445,0.7083,3.446,1.671,-128.885,-3.83445,6.56031,5.54551,50.0,-1.70715,-12.6895,24.0581,-19.0679,R,2.4506,True,4,5,1,0,1,0,2,0,68856,R,SK,최민준,52591,LT,3,윤동희,True,직구,144,T,False,33,우익수 플라이 아웃,우비,0,0,2,0
250913_180732,2,2,0.293064,0.7083,3.446,1.671,-112.673,3.16868,3.47791,5.75597,50.0,-1.73774,4.20125,21.5545,-46.5528,R,2.2077,True,4,5,1,0,1,0,2,0,68856,R,SK,최민준,52591,LT,3,윤동희,True,커브,125,H,False,24,우익수 플라이 아웃,우비,0,0,2,0
250913_180832,2,1,0.280259,0.7083,3.579,1.736,-130.879,3.30909,6.33491,5.65833,50.0,-1.45972,-9.69014,26.9459,-24.1218,L,5.0625,True,4,5,0,1,2,0,0,2,68856,R,SK,최민준,54529,LT,4,레이예스,True,직구,145,B,True,54,유격수 땅볼 아웃 (유격수->1루수 송구아웃),유땅,0,0,2,0
250913_180851,2,2,0.998771,0.7083,3.579,1.736,-123.436,-2.79153,5.52876,5.60298,50.0,-1.45733,1.93161,21.4835,-29.5207,L,1.8199,True,4,5,1,1,2,0,0,2,68856,R,SK,최민준,54529,LT,4,레이예스,True,커터,137,F,True,25,유격수 땅볼 아웃 (유격수->1루수 송구아웃),유땅,0,0,2,0
250913_180913,2,3,-0.021289,0.7083,3.579,1.736,-128.517,-2.24664,4.60698,5.65414,50.0,-1.46689,-4.93899,25.2761,-19.2292,L,3.1652,True,4,5,2,1,2,0,0,2,68856,R,SK,최민준,54529,LT,4,레이예스,True,직구,143,S,False,43,유격수 땅볼 아웃 (유격수->1루수 송구아웃),유땅,0,0,2,0
250913_180937,2,4,-0.232792,0.7083,3.579,1.736,-129.511,-1.17387,6.5736,5.51526,50.0,-1.75486,-13.8083,27.6436,-22.4906,L,3.2114,True,4,5,2,1,2,0,0,2,68856,R,SK,최민준,54529,LT,4,레이예스,True,직구,143,H,False,43,유격수 땅볼 아웃 (유격수->1루수 송구아웃),유땅,0,0,2,0
250913_181147,3,1,-0.067252,0.7083,3.397,1.647,-115.284,-2.26812,-0.074873,6.19255,50.0,-0.319564,2.86468,22.0606,-33.2292,R,1.7491,False,4,5,1,0,0,0,0,0,69594,R,LT,박진,51868,SK,7,고명준,False,슬라이더,127,T,False,23,우익수 플라이 아웃,우비,0,0,0,0
250913_181231,3,2,0.045818,0.7083,3.397,1.647,-128.864,-1.42712,2.94575,5.89569,50.0,-0.363554,-9.62914,25.8597,-22.3359,R,3.492,False,4,5,1,0,0,0,0,0,69594,R,LT,박진,51868,SK,7,고명준,False,직구,144,H,True,53,우익수 플라이 아웃,우비,0,0,0,0
250913_181312,3,1,-0.473752,0.7083,3.28,1.591,-121.751,-1.69169,-1.42667,5.96736,50.0,-0.214482,3.85716,19.0933,-34.6606,R,2.121,False,4,5,1,0,1,0,0,0,69594,R,LT,박진,66864,SK,8,안상현,False,슬라이더,135,F,False,22,2루수 플라이 아웃,2비,0,0,0,0
250913_181333,3,2,0.300759,0.7083,3.28,1.591,-121.143,-1.02079,-0.07672,6.22242,50.0,-0.102387,4.82553,24.2606,-29.7918,R,3.0103,False,4,5,2,0,1,0,0,0,69594,R,LT,박진,66864,SK,8,안상현,False,슬라이더,135,T,False,44,2루수 플라이 아웃,2비,0,0,0,0
250913_181351,3,3,0.839807,0.7083,3.28,1.591,-129.945,-2.09638,2.59448,6.18913,50.0,-0.021863,-2.09411,26.2966,-15.6969,R,4.086,False,4,5,2,1,1,0,0,0,69594,R,LT,박진,66864,SK,8,안상현,False,직구,145,B,True,55,2루수 플라이 아웃,2비,0,0,0,0
250913_181410,3,4,0.657445,0.7083,3.28,1.591,-121.77,-4.20868,2.97481,6.12559,50.0,-0.273884,-3.67532,26.3478,-25.8311,R,1.9174,False,4,5,2,1,1,0,0,0,69594,R,LT,박진,66864,SK,8,안상현,False,포크,135,H,False,24,2루수 플라이 아웃,2비,0,0,0,0
250913_181449,3,1,0.584983,0.7083,3.27,1.586,-122.714,-2.70792,3.06986,5.90827,50.0,-0.258183,-5.02607,21.655,-33.3958,R,1.7707,False,4,5,1,0,2,0,0,0,69594,R,LT,박진,79456,SK,9,이지영,False,슬라이더,137,T,False,24,1루수 땅볼 아웃 (1루수 1루 터치아웃),1땅,0,0,0,0
250913_181505,3,2,-1.02597,0.7083,3.27,1.586,-131.095,-3.1744,0.683586,5.76438,50.0,-0.366142,-11.8215,34.7947,-22.0554,R,2.6947,False,4,5,1,0,2,0,0,0,69594,R,LT,박진,79456,SK,9,이지영,False,직구,145,H,False,31,1루수 땅볼 아웃 (1루수 1루 터치아웃),1땅,0,0,0,0
250913_181718,3,1,-0.366947,0.7083,3.344,1.622,-128.432,-1.76453,3.52031,5.66832,50.0,-1.44499,-4.09159,23.8443,-19.8877,R,3.3276,True,4,5,1,0,0,0,0,0,68856,R,SK,최민준,77564,LT,5,김민성,False,직구,143,T,False,42,좌중간 2루타,좌중2,0,5,0,0
250913_181735,3,2,1.3963,0.7083,3.344,1.622,-128.049,-7.97043,7.99513,5.47181,50.0,-1.17855,-7.71863,22.3712,-16.5144,R,0.8925,True,4,5,1,1,0,0,0,0,68856,R,SK,최민준,77564,LT,5,김민성,False,직구,143,B,True,15,좌중간 2루타,좌중2,0,5,0,0
250913_181750,3,3,-0.040093,0.7083,3.344,1.622,-110.781,2.92372,1.68832,5.90754,50.0,-1.56641,6.84119,20.8599,-45.4873,R,2.2142,True,4,5,1,1,0,0,0,0,68856,R,SK,최민준,77564,LT,5,김민성,False,커브,123,H,False,33,좌중간 2루타,좌중2,0,5,0,0
250913_181845,3,1,0.913247,0.7083,3.459,1.678,-130.319,-3.40162,6.61349,5.56632,50.0,-1.28198,-5.40209,29.4694,-19.3582,L,2.6354,True,4,5,1,0,0,0,5,0,68856,R,SK,최민준,51551,LT,6,나승엽,True,직구,144,F,True,35,우익수 플라이 아웃,우비,0,0,5,0
250913_181910,3,2,1.08547,0.7083,3.459,1.678,-127.683,0.926957,7.01916,5.74584,50.0,-1.39964,-4.07807,23.2854,-17.0438,L,4.7134,True,4,5,1,1,0,0,5,0,68856,R,SK,최민준,51551,LT,6,나승엽,True,직구,142,B,True,55,우익수 플라이 아웃,우비,0,0,5,0
