pitch_id,inning,ball_count,plate_x_ft,plate_y_ft,strikezone_top,strikezone_btm,vy0,vz0,vx0,z0,y0,x0,ax,ay,az,batter_stance,plate_z_ft,is_batter_home,home_score,away_score,strike,ball,out,base1,base2,base3,pitcher_id,pitcher_stance,pitcher_team_code,pitcher_name,batter_id,batter_team_code,batter_lineup_pos,batter_name,is_throwing_stretch,pitch_type,pitch_speed_kph,pitch_result,is_outside_boundary,zone_5x5_id,pa_result_long,pa_result_short,pa_result_base1,pa_result_base2,pa_result_base3,pa_result_runs
250916_183025,1,1,0.340965,0.7083,3.15,1.528,-134.676,-7.92193,6.61814,5.38929,50.0,-1.08677,-15.0868,30.2516,-14.4004,L,1.2291,False,0,0,0,1,0,0,0,0,55460,R,SS,가라비토,50500,LT,1,황성빈,False,직구,151,B,False,14,유격수 땅볼 아웃 (유격수->1루수 송구아웃),유땅,0,0,0,0
250916_183042,1,2,0.135437,0.7083,3.15,1.528,-133.168,-2.46771,6.20202,5.49743,50.0,-1.00777,-16.7881,28.871,-24.8375,L,2.6201,False,0,0,1,1,0,0,0,0,55460,R,SS,가라비토,50500,LT,1,황성빈,False,투심,148,T,False,43,유격수 땅볼 아웃 (유격수->1루수 송구아웃),유땅,0,0,0,0
250916_183107,1,3,0.067725,0.7083,3.15,1.528,-133.318,-3.89408,5.98572,5.51063,50.0,-1.03559,-16.204,29.1571,-27.3422,L,1.8858,False,0,0,1,1,0,0,0,0,55460,R,SS,가라비토,50500,LT,1,황성빈,False,투심,149,H,False,23,유격수 땅볼 아웃 (유격수->1루수 송구아웃),유땅,0,0,0,0
250916_183145,1,1,0.705583,0.7083,3.457,1.677,-135.972,-1.39682,5.8125,5.79684,50.0,-0.808537,-9.51416,26.8607,-15.3286,L,4.1438,False,0,0,0,1,1,0,0,0,55460,R,SS,가라비토,69517,LT,2,고승민,False,직구,152,B,True,54,볼넷,4구,2,0,0,0
250916_183201,1,2,0.62095,0.7083,3.457,1.677,-126.386,2.19927,3.49443,5.80448,50.0,-0.985359,2.39841,21.2901,-27.5162,L,4.3957,False,0,0,0,2,1,0,0,0,55460,R,SS,가라비토,69517,LT,2,고승민,False,커터,141,B,True,54,볼넷,4구,2,0,0,0
250916_183220,1,3,-1.36403,0.7083,3.457,1.677,-131.995,-2.04799,2.26342,5.47847,50.0,-1.13858,-14.5631,29.0559,-30.4816,L,2.2765,False,0,0,0,3,1,0,0,0,55460,R,SS,가라비토,69517,LT,2,고승민,False,투심,147,B,True,31,볼넷,4구,2,0,0,0
250916_183238,1,4,-0.819241,0.7083,3.457,1.677,-134.362,-2.20525,2.59641,5.58458,50.0,-1.07218,-10.1265,27.9357,-19.488,L,3.2644,False,0,0,1,3,1,0,0,0,55460,R,SS,가라비토,69517,LT,2,고승민,False,직구,150,T,False,41,볼넷,4구,2,0,0,0
250916_183257,1,5,-0.081419,0.7083,3.457,1.677,-133.374,0.584615,5.2685,5.58184,50.0,-1.07249,-13.9961,27.9951,-30.0413,L,3.5149,False,0,0,1,4,1,0,0,0,55460,R,SS,가라비토,69517,LT,2,고승민,False,투심,149,B,True,53,볼넷,4구,2,0,0,0
250916_183339,1,1,-1.41806,0.7083,3.446,1.671,-133.056,-2.22208,0.867367,5.85175,50.0,-1.11423,-8.55255,28.7572,-19.1813,R,3.5028,False,0,0,0,1,1,2,0,0,55460,R,SS,가라비토,52591,LT,3,윤동희,True,직구,148,B,True,51,삼진 아웃,삼진,2,0,0,0
250916_183400,1,2,-0.3549,0.7083,3.446,1.671,-120.613,0.804146,1.9877,5.92085,50.0,-1.26522,0.784026,18.9739,-31.2989,R,3.3854,False,0,0,1,1,1,2,0,0,55460,R,SS,가라비토,52591,LT,3,윤동희,True,슬라이더,135,T,False,42,삼진 아웃,삼진,2,0,0,0
250916_183421,1,3,-0.289079,0.7083,3.446,1.671,-112.856,1.65949,0.564637,6.05174,50.0,-1.1445,5.71639,22.0053,-38.1159,R,2.7181,False,0,0,2,1,1,2,0,0,55460,R,SS,가라비토,52591,LT,3,윤동희,True,커브,125,F,False,32,삼진 아웃,삼진,2,0,0,0
250916_183449,1,4,-0.358409,0.7083,3.446,1.671,-133.464,-4.81228,5.11941,5.63556,50.0,-1.0535,-17.2012,29.3784,-24.6638,R,1.8614,False,0,0,3,1,1,2,0,0,55460,R,SS,가라비토,52591,LT,3,윤동희,True,투심,149,T,False,22,삼진 아웃,삼진,2,0,0,0
