pitch_id,inning,ball_count,plate_x_ft,plate_y_ft,strikezone_top,strikezone_btm,vy0,vz0,vx0,z0,y0,x0,ax,ay,az,batter_stance,plate_z_ft,is_batter_home,home_score,away_score,strike,ball,out,base1,base2,base3,pitcher_id,pitcher_stance,pitcher_team_code,pitcher_name,batter_id,batter_team_code,batter_lineup_pos,batter_name,is_throwing_stretch,pitch_type,pitch_speed_kph,pitch_result,is_outside_boundary,zone_5x5_id,pa_result_long,pa_result_short,pa_result_base1,pa_result_base2,pa_result_base3,pa_result_runs
250909_190037,1,1,-2.07761,0.7083,3.21,1.557,-131.234,-2.3627,-0.636483,5.48718,50.0,-1.24014,-7.50905,32.7464,-22.8047,L,2.7054,False,0,0,0,1,0,0,0,0,64021,R,LT,박세웅,77532,HH,1,손아섭,False,직구,144,B,True,41,좌중간 2루타,좌중2,0,1,0,0
250909_190052,1,2,-0.028752,0.7083,3.21,1.557,-122.945,-4.46134,3.97591,5.47775,50.0,-1.13373,-6.33581,20.6562,-20.4509,L,1.7791,False,0,0,1,1,0,0,0,0,64021,R,LT,박세웅,77532,HH,1,손아섭,False,포크,137,F,False,23,좌중간 2루타,좌중2,0,1,0,0
250909_190136,1,3,-0.150209,0.7083,3.21,1.557,-120.528,-2.14891,3.39381,5.50293,50.0,-1.21632,-4.18877,22.9501,-33.4123,L,1.4458,False,0,0,1,1,0,0,0,0,64021,R,LT,박세웅,77532,HH,1,손아섭,False,슬라이더,133,H,False,13,좌중간 2루타,좌중2,0,1,0,0
250909_190229,1,1,-1.47718,0.7083,3.417,1.657,-130.883,-2.5104,0.681447,5.65406,50.0,-1.30807,-5.65965,27.6314,-16.2613,L,3.3597,False,0,0,0,1,0,0,1,0,64021,R,LT,박세웅,55703,HH,2,리베라토,True,직구,146,B,True,41,볼넷,4구,2,1,0,0
250909_190252,1,2,-0.646714,0.7083,3.417,1.657,-122.763,-3.89623,0.719845,5.43758,50.0,-1.51706,6.49607,23.8855,-30.3124,L,1.0466,False,0,0,0,2,0,0,1,0,64021,R,LT,박세웅,55703,HH,2,리베라토,True,슬라이더,136,B,True,12,볼넷,4구,2,1,0,0
250909_190317,1,3,-0.92115,0.7083,3.417,1.657,-131.095,-4.38358,2.59137,5.32356,50.0,-1.47061,-6.07479,30.222,-20.5773,L,1.9261,False,0,0,0,3,0,0,1,0,64021,R,LT,박세웅,55703,HH,2,리베라토,True,직구,145,B,False,21,볼넷,4구,2,1,0,0
250909_190341,1,4,-0.024856,0.7083,3.417,1.657,-128.482,-3.02088,5.04984,5.50297,50.0,-1.30155,-9.24545,22.3094,-18.2095,L,2.804,False,0,0,1,3,0,0,1,0,64021,R,LT,박세웅,55703,HH,2,리베라토,True,직구,144,T,False,33,볼넷,4구,2,1,0,0
250909_190404,1,5,-1.25054,0.7083,3.417,1.657,-131.384,-2.9477,2.10274,5.50251,50.0,-1.50658,-7.40063,28.044,-18.2642,L,2.8887,False,0,0,1,4,0,0,1,0,64021,R,LT,박세웅,55703,HH,2,리베라토,True,직구,146,B,True,41,볼넷,4구,2,1,0,0
250909_190511,1,1,-0.613504,0.7083,3.17,1.537,-122.126,-1.79535,0.599842,5.61687,50.0,-1.41101,6.14881,23.9856,-30.7052,L,2.0459,False,0,0,0,0,0,2,1,0,64021,R,LT,박세웅,53764,HH,3,문현빈,True,슬라이더,135,H,False,22,투수 앞 번트안타,투안,3,2,1,0
250909_190617,1,1,-0.641787,0.7083,3.349,1.624,-131.174,-5.84864,2.67792,5.47892,50.0,-1.08207,-7.94575,23.8995,-17.6658,R,1.7852,False,0,0,1,0,0,3,2,1,64021,R,LT,박세웅,69737,HH,4,노시환,True,직구,147,S,False,22,좌익수 앞 1루타,좌안,4,3,0,2
250909_190655,1,2,-0.712642,0.7083,3.349,1.624,-131.616,-4.39336,0.946596,5.48274,50.0,-0.92017,-2.12372,24.9912,-20.0958,R,2.1836,False,0,0,2,0,0,3,2,1,64021,R,LT,박세웅,69737,HH,4,노시환,True,직구,147,F,False,21,좌익수 앞 1루타,좌안,4,3,0,2
250909_190728,1,3,0.637525,0.7083,3.349,1.624,-113.13,0.87164,2.09041,5.64157,50.0,-0.969181,6.29103,21.9617,-51.6949,R,0.5099,False,0,0,2,1,0,3,2,1,64021,R,LT,박세웅,69737,HH,4,노시환,True,커브,126,B,True,14,좌익수 앞 1루타,좌안,4,3,0,2
250909_190800,1,4,0.628209,0.7083,3.349,1.624,-122.567,-2.70622,2.71671,5.67256,50.0,-0.994659,5.59004,21.9457,-26.8637,R,2.1099,False,0,0,2,1,0,3,2,1,64021,R,LT,박세웅,69737,HH,4,노시환,True,슬라이더,137,H,False,24,좌익수 앞 1루타,좌안,4,3,0,2
250909_190859,1,1,0.037783,0.7083,3.426,1.662,-131.728,-5.11428,3.72164,5.47786,50.0,-0.941434,-6.19938,26.447,-18.8068,R,1.9874,False,0,2,1,0,0,4,3,0,64021,R,LT,박세웅,79192,HH,5,채은성,True,직구,147,F,False,23,삼진 아웃,삼진,4,3,0,0
250909_190926,1,2,0.677052,0.7083,3.426,1.662,-132.109,-3.55835,5.44515,5.24962,50.0,-0.971688,-6.14789,25.4836,-24.6121,R,1.9452,False,0,2,2,0,0,4,3,0,64021,R,LT,박세웅,79192,HH,5,채은성,True,직구,147,F,False,24,삼진 아웃,삼진,4,3,0,0
250909_190955,1,3,-0.321483,0.7083,3.426,1.662,-131.863,-1.05987,2.93294,5.55781,50.0,-1.12918,-4.45284,31.3523,-24.58,R,3.189,False,0,2,3,0,0,4,3,0,64021,R,LT,박세웅,79192,HH,5,채은성,True,직구,146,T,False,42,삼진 아웃,삼진,4,3,0,0
250909_191025,1,1,0.511498,0.7083,3.373,1.636,-124.142,-2.69396,3.28606,5.46096,50.0,-1.07659,2.70348,23.3185,-31.7144,R,1.5439,False,0,2,1,0,1,4,3,0,64021,R,LT,박세웅,66657,HH,6,이진영,True,슬라이더,138,T,False,14,삼진 아웃,삼진,4,3,0,0
250909_191043,1,2,-0.241127,0.7083,3.373,1.636,-131.492,-4.96205,4.72246,5.3602,50.0,-1.1076,-12.8272,24.8353,-24.54,R,1.486,False,0,2,2,0,1,4,3,0,64021,R,LT,박세웅,66657,HH,6,이진영,True,직구,147,T,False,12,삼진 아웃,삼진,4,3,0,0
250909_191107,1,3,1.02632,0.7083,3.373,1.636,-112.533,-2.33394,3.73548,5.53295,50.0,-1.04013,3.30686,23.0608,-50.936,R,-1.1015,False,0,2,2,1,1,4,3,0,64021,R,LT,박세웅,66657,HH,6,이진영,True,커브,126,B,True,15,삼진 아웃,삼진,4,3,0,0
250909_191143,1,4,-0.355178,0.7083,3.373,1.636,-131.659,-1.41211,1.9101,5.70646,50.0,-1.00468,-1.23245,25.1131,-17.9766,R,3.7495,False,0,2,3,1,1,4,3,0,64021,R,LT,박세웅,66657,HH,6,이진영,True,직구,147,S,True,52,삼진 아웃,삼진,4,3,0,0
250909_191219,1,1,-0.611505,0.7083,3.365,1.632,-106.96,4.38803,-0.197511,5.95226,50.0,-1.11679,5.19648,18.3255,-48.9949,L,2.2626,False,0,2,1,0,2,4,3,0,64021,R,LT,박세웅,62700,HH,7,하주석,True,커브,119,T,False,32,1루수 땅볼 아웃 (1루수->투수 1루 터치아웃),1땅,4,3,0,0
250909_191238,1,2,-1.33671,0.7083,3.365,1.632,-132.71,-1.82359,1.98579,5.47187,50.0,-1.47056,-8.4723,27.8607,-22.6902,L,3.0033,False,0,2,1,1,2,4,3,0,64021,R,LT,박세웅,62700,HH,7,하주석,True,직구,147,B,True,41,1루수 땅볼 아웃 (1루수->투수 1루 터치아웃),1땅,4,3,0,0
250909_191259,1,3,-1.67847,0.7083,3.365,1.632,-123.546,-3.07472,-0.273393,5.43866,50.0,-1.62156,0.656695,24.96,-37.1147,L,0.8221,False,0,2,1,2,2,4,3,0,64021,R,LT,박세웅,62700,HH,7,하주석,True,슬라이더,136,B,True,11,1루수 땅볼 아웃 (1루수->투수 1루 터치아웃),1땅,4,3,0,0
250909_191323,1,4,-0.114897,0.7083,3.365,1.632,-122.199,-2.22476,1.48074,5.44766,50.0,-1.24046,5.84532,19.1143,-34.3008,L,1.435,False,0,2,2,2,2,4,3,0,64021,R,LT,박세웅,62700,HH,7,하주석,True,슬라이더,137,F,False,13,1루수 땅볼 아웃 (1루수->투수 1루 터치아웃),1땅,4,3,0,0
250909_191400,1,5,-0.297939,0.7083,3.365,1.632,-111.676,2.8736,0.619038,5.81549,50.0,-1.24241,6.17222,21.5106,-50.1098,L,1.6542,False,0,2,2,2,2,4,3,0,64021,R,LT,박세웅,62700,HH,7,하주석,True,커브,124,H,False,22,1루수 땅볼 아웃 (1루수->투수 1루 터치아웃),1땅,4,3,0,0
250909_191648,1,1,-0.417699,0.7083,3.15,1.528,-136.572,-2.66246,7.60784,5.71096,50.0,-2.43784,-11.8666,28.2377,-17.8847,L,3.3973,True,0,2,0,1,0,0,0,0,54755,R,HH,와이스,50500,LT,1,황성빈,False,직구,152,B,True,52,2루수 땅볼 아웃 (2루수->1루수 송구아웃),2땅,0,0,0,0
250909_191701,1,2,-1.11629,0.7083,3.15,1.528,-134.788,0.088363,5.45424,5.47692,50.0,-2.39171,-11.0267,25.2592,-26.3704,L,3.5583,True,0,2,0,2,0,0,0,0,54755,R,HH,와이스,50500,LT,1,황성빈,False,직구,150,B,True,51,2루수 땅볼 아웃 (2루수->1루수 송구아웃),2땅,0,0,0,0
250909_191720,1,3,0.359975,0.7083,3.15,1.528,-135.424,-4.24961,8.41952,5.48452,50.0,-2.24508,-8.00947,24.8392,-19.269,L,2.4479,True,0,2,1,2,0,0,0,0,54755,R,HH,와이스,50500,LT,1,황성빈,False,직구,151,T,False,34,2루수 땅볼 아웃 (2루수->1루수 송구아웃),2땅,0,0,0,0
250909_191733,1,4,0.768178,0.7083,3.15,1.528,-136.408,-6.21911,9.26534,5.33419,50.0,-1.9878,-10.0747,23.1154,-22.2923,L,1.3805,True,0,2,1,2,0,0,0,0,54755,R,HH,와이스,50500,LT,1,황성빈,False,직구,153,H,True,15,2루수 땅볼 아웃 (2루수->1루수 송구아웃),2땅,0,0,0,0
250909_191806,1,1,0.667802,0.7083,3.457,1.677,-137.52,-5.49686,9.61802,5.37305,50.0,-2.14146,-11.3128,31.716,-24.7496,L,1.4935,True,0,2,0,1,1,0,0,0,54755,R,HH,와이스,69517,LT,2,고승민,False,직구,152,B,False,14,볼넷,4구,2,0,0,0
250909_191820,1,2,0.652274,0.7083,3.457,1.677,-136.763,-5.25332,10.367,5.37775,50.0,-2.21018,-14.4954,26.1824,-22.7982,L,1.7442,True,0,2,1,1,1,0,0,0,54755,R,HH,와이스,69517,LT,2,고승민,False,직구,153,T,False,24,볼넷,4구,2,0,0,0
250909_191833,1,3,0.685326,0.7083,3.457,1.677,-115.09,-0.372947,4.15653,5.72802,50.0,-2.02898,8.73313,19.42,-52.3045,L,0.2248,True,0,2,1,2,1,0,0,0,54755,R,HH,와이스,69517,LT,2,고승민,False,커브,129,B,True,14,볼넷,4구,2,0,0,0
250909_191849,1,4,-0.692809,0.7083,3.457,1.677,-137.602,-0.087162,6.84879,5.58878,50.0,-2.43874,-11.7058,33.3437,-19.2301,L,4.1602,True,0,2,1,3,1,0,0,0,54755,R,HH,와이스,69517,LT,2,고승민,False,직구,152,B,True,52,볼넷,4구,2,0,0,0
250909_191903,1,5,1.21435,0.7083,3.457,1.677,-136.378,-3.74445,11.1262,5.37999,50.0,-2.26695,-10.1706,32.1493,-21.4682,L,2.3592,True,0,2,1,4,1,0,0,0,54755,R,HH,와이스,69517,LT,2,고승민,False,직구,151,B,True,35,볼넷,4구,2,0,0,0
250909_191942,1,1,0.433415,0.7083,3.446,1.671,-115.851,-0.013364,3.74996,5.89789,50.0,-2.13278,9.15084,21.6679,-48.0682,R,1.0125,True,0,2,0,1,1,2,0,0,54755,R,HH,와이스,52591,LT,3,윤동희,True,커브,129,B,True,14,삼진 아웃,삼진,2,0,0,0
250909_192002,1,2,0.505266,0.7083,3.446,1.671,-135.901,-4.23621,7.76407,5.45706,50.0,-2.08967,-4.65044,26.8592,-21.2493,R,2.284,True,0,2,1,1,1,2,0,0,54755,R,HH,와이스,52591,LT,3,윤동희,True,직구,152,F,False,34,삼진 아웃,삼진,2,0,0,0
250909_192022,1,3,0.179234,0.7083,3.446,1.671,-137.809,-4.3622,7.60673,5.47771,50.0,-2.02294,-9.18021,31.8513,-21.83,R,2.2508,True,0,2,2,1,1,2,0,0,54755,R,HH,와이스,52591,LT,3,윤동희,True,직구,152,F,False,23,삼진 아웃,삼진,2,0,0,0
250909_192045,1,4,0.905708,0.7083,3.446,1.671,-138.747,-8.18067,8.66629,5.55334,50.0,-1.84045,-6.47668,24.7325,-17.1392,R,1.3133,True,0,2,2,2,1,2,0,0,54755,R,HH,와이스,52591,LT,3,윤동희,True,직구,155,B,True,15,삼진 아웃,삼진,2,0,0,0
250909_192104,1,5,1.67129,0.7083,3.446,1.671,-121.43,-3.00904,7.96561,5.58797,50.0,-2.41936,7.64925,27.2116,-43.3761,R,0.2244,True,0,2,3,2,1,2,0,0,54755,R,HH,와이스,52591,LT,3,윤동희,True,스위퍼,134,S,True,15,삼진 아웃,삼진,2,0,0,0
250909_192139,1,1,0.40059,0.7083,3.579,1.736,-137.998,-3.51422,9.55476,5.43615,50.0,-2.27917,-12.645,29.6561,-20.6361,L,2.6375,True,0,2,1,0,2,2,0,0,54755,R,HH,와이스,54529,LT,4,레이예스,True,직구,154,T,False,34,우익수 플라이 아웃,우비,2,0,0,0
250909_192155,1,2,0.766455,0.7083,3.579,1.736,-139.175,-2.18258,8.97546,5.41491,50.0,-2.10319,-6.65254,33.3496,-22.8149,L,2.9792,True,0,2,1,0,2,2,0,0,54755,R,HH,와이스,54529,LT,4,레이예스,True,직구,155,H,True,45,우익수 플라이 아웃,우비,2,0,0,0
